vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(X),avg(Y),avg(Z),avg(vtkOriginalPointIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(X),max(Y),max(Z),max(vtkOriginalPointIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(X),med(Y),med(Z),med(vtkOriginalPointIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(X),min(Y),min(Z),min(vtkOriginalPointIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(X),q1(Y),q1(Z),q1(vtkOriginalPointIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(X),q3(Y),q3(Z),q3(vtkOriginalPointIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(X),std(Y),std(Z),std(vtkOriginalPointIds),vtkValidPointMask
1,899,1,1.798,0,1.05195,0.0671428,0.752911,1.29537,0,2,8.2,124,1.05195,0.0671428,0.752911,1.29537,0,2,8.2,124,1.05195,0.0671428,0.752911,1.29537,0,2,8.2,124,1.05195,0.0671428,0.752911,1.29537,0,2,8.2,124,1.05195,0.0671428,0.752911,1.29537,0,2,8.2,124,1.05195,0.0671428,0.752911,1.29537,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,900,1,1.8,0,1.31274,0.113707,0.84533,1.56551,0,2,8.2,124,1.31274,0.113707,0.84533,1.56551,0,2,8.2,124,1.31274,0.113707,0.84533,1.56551,0,2,8.2,124,1.31274,0.113707,0.84533,1.56551,0,2,8.2,124,1.31274,0.113707,0.84533,1.56551,0,2,8.2,124,1.31274,0.113707,0.84533,1.56551,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,901,1,1.802,0,1.33183,0.0720749,1.05294,1.69931,0,2,8.2,124,1.33183,0.0720749,1.05294,1.69931,0,2,8.2,124,1.33183,0.0720749,1.05294,1.69931,0,2,8.2,124,1.33183,0.0720749,1.05294,1.69931,0,2,8.2,124,1.33183,0.0720749,1.05294,1.69931,0,2,8.2,124,1.33183,0.0720749,1.05294,1.69931,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,902,1,1.804,0,1.28123,-0.130993,1.14699,1.72462,0,2,8.2,124,1.28123,-0.130993,1.14699,1.72462,0,2,8.2,124,1.28123,-0.130993,1.14699,1.72462,0,2,8.2,124,1.28123,-0.130993,1.14699,1.72462,0,2,8.2,124,1.28123,-0.130993,1.14699,1.72462,0,2,8.2,124,1.28123,-0.130993,1.14699,1.72462,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,903,1,1.806,0,1.24692,-0.444268,1.00775,1.66366,0,2,8.2,124,1.24692,-0.444268,1.00775,1.66366,0,2,8.2,124,1.24692,-0.444268,1.00775,1.66366,0,2,8.2,124,1.24692,-0.444268,1.00775,1.66366,0,2,8.2,124,1.24692,-0.444268,1.00775,1.66366,0,2,8.2,124,1.24692,-0.444268,1.00775,1.66366,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,904,1,1.808,0,1.10747,-0.732543,0.746015,1.52304,0,2,8.2,124,1.10747,-0.732543,0.746015,1.52304,0,2,8.2,124,1.10747,-0.732543,0.746015,1.52304,0,2,8.2,124,1.10747,-0.732543,0.746015,1.52304,0,2,8.2,124,1.10747,-0.732543,0.746015,1.52304,0,2,8.2,124,1.10747,-0.732543,0.746015,1.52304,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,905,1,1.81,0,0.713561,-0.880965,0.570828,1.2693,0,2,8.2,124,0.713561,-0.880965,0.570828,1.2693,0,2,8.2,124,0.713561,-0.880965,0.570828,1.2693,0,2,8.2,124,0.713561,-0.880965,0.570828,1.2693,0,2,8.2,124,0.713561,-0.880965,0.570828,1.2693,0,2,8.2,124,0.713561,-0.880965,0.570828,1.2693,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,906,1,1.812,0,0.119783,-0.864238,0.57588,1.04541,0,2,8.2,124,0.119783,-0.864238,0.57588,1.04541,0,2,8.2,124,0.119783,-0.864238,0.57588,1.04541,0,2,8.2,124,0.119783,-0.864238,0.57588,1.04541,0,2,8.2,124,0.119783,-0.864238,0.57588,1.04541,0,2,8.2,124,0.119783,-0.864238,0.57588,1.04541,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,907,1,1.814,0,-0.436466,-0.735213,0.689618,1.09846,0,2,8.2,124,-0.436466,-0.735213,0.689618,1.09846,0,2,8.2,124,-0.436466,-0.735213,0.689618,1.09846,0,2,8.2,124,-0.436466,-0.735213,0.689618,1.09846,0,2,8.2,124,-0.436466,-0.735213,0.689618,1.09846,0,2,8.2,124,-0.436466,-0.735213,0.689618,1.09846,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,908,1,1.816,0,-0.776707,-0.568954,0.798571,1.25088,0,2,8.2,124,-0.776707,-0.568954,0.798571,1.25088,0,2,8.2,124,-0.776707,-0.568954,0.798571,1.25088,0,2,8.2,124,-0.776707,-0.568954,0.798571,1.25088,0,2,8.2,124,-0.776707,-0.568954,0.798571,1.25088,0,2,8.2,124,-0.776707,-0.568954,0.798571,1.25088,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,909,1,1.818,0,-0.935984,-0.41765,0.848604,1.33065,0,2,8.2,124,-0.935984,-0.41765,0.848604,1.33065,0,2,8.2,124,-0.935984,-0.41765,0.848604,1.33065,0,2,8.2,124,-0.935984,-0.41765,0.848604,1.33065,0,2,8.2,124,-0.935984,-0.41765,0.848604,1.33065,0,2,8.2,124,-0.935984,-0.41765,0.848604,1.33065,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,910,1,1.82,0,-1.05437,-0.293904,0.818534,1.36677,0,2,8.2,124,-1.05437,-0.293904,0.818534,1.36677,0,2,8.2,124,-1.05437,-0.293904,0.818534,1.36677,0,2,8.2,124,-1.05437,-0.293904,0.818534,1.36677,0,2,8.2,124,-1.05437,-0.293904,0.818534,1.36677,0,2,8.2,124,-1.05437,-0.293904,0.818534,1.36677,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,911,1,1.822,0,-1.1696,-0.173508,0.675897,1.36195,0,2,8.2,124,-1.1696,-0.173508,0.675897,1.36195,0,2,8.2,124,-1.1696,-0.173508,0.675897,1.36195,0,2,8.2,124,-1.1696,-0.173508,0.675897,1.36195,0,2,8.2,124,-1.1696,-0.173508,0.675897,1.36195,0,2,8.2,124,-1.1696,-0.173508,0.675897,1.36195,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,912,1,1.824,0,-1.17711,-0.0168396,0.432866,1.25429,0,2,8.2,124,-1.17711,-0.0168396,0.432866,1.25429,0,2,8.2,124,-1.17711,-0.0168396,0.432866,1.25429,0,2,8.2,124,-1.17711,-0.0168396,0.432866,1.25429,0,2,8.2,124,-1.17711,-0.0168396,0.432866,1.25429,0,2,8.2,124,-1.17711,-0.0168396,0.432866,1.25429,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,913,1,1.826,0,-0.984522,0.193251,0.217481,1.02661,0,2,8.2,124,-0.984522,0.193251,0.217481,1.02661,0,2,8.2,124,-0.984522,0.193251,0.217481,1.02661,0,2,8.2,124,-0.984522,0.193251,0.217481,1.02661,0,2,8.2,124,-0.984522,0.193251,0.217481,1.02661,0,2,8.2,124,-0.984522,0.193251,0.217481,1.02661,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,914,1,1.828,0,-0.646743,0.429333,0.191394,0.799521,0,2,8.2,124,-0.646743,0.429333,0.191394,0.799521,0,2,8.2,124,-0.646743,0.429333,0.191394,0.799521,0,2,8.2,124,-0.646743,0.429333,0.191394,0.799521,0,2,8.2,124,-0.646743,0.429333,0.191394,0.799521,0,2,8.2,124,-0.646743,0.429333,0.191394,0.799521,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,915,1,1.83,0,-0.323871,0.651027,0.349548,0.806791,0,2,8.2,124,-0.323871,0.651027,0.349548,0.806791,0,2,8.2,124,-0.323871,0.651027,0.349548,0.806791,0,2,8.2,124,-0.323871,0.651027,0.349548,0.806791,0,2,8.2,124,-0.323871,0.651027,0.349548,0.806791,0,2,8.2,124,-0.323871,0.651027,0.349548,0.806791,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,916,1,1.832,0,-0.142938,0.867991,0.458495,0.991997,0,2,8.2,124,-0.142938,0.867991,0.458495,0.991997,0,2,8.2,124,-0.142938,0.867991,0.458495,0.991997,0,2,8.2,124,-0.142938,0.867991,0.458495,0.991997,0,2,8.2,124,-0.142938,0.867991,0.458495,0.991997,0,2,8.2,124,-0.142938,0.867991,0.458495,0.991997,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,917,1,1.834,0,-0.134597,1.15005,0.278876,1.19101,0,2,8.2,124,-0.134597,1.15005,0.278876,1.19101,0,2,8.2,124,-0.134597,1.15005,0.278876,1.19101,0,2,8.2,124,-0.134597,1.15005,0.278876,1.19101,0,2,8.2,124,-0.134597,1.15005,0.278876,1.19101,0,2,8.2,124,-0.134597,1.15005,0.278876,1.19101,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,918,1,1.836,0,-0.272482,1.5423,-0.13898,1.57234,0,2,8.2,124,-0.272482,1.5423,-0.13898,1.57234,0,2,8.2,124,-0.272482,1.5423,-0.13898,1.57234,0,2,8.2,124,-0.272482,1.5423,-0.13898,1.57234,0,2,8.2,124,-0.272482,1.5423,-0.13898,1.57234,0,2,8.2,124,-0.272482,1.5423,-0.13898,1.57234,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,919,1,1.838,0,-0.503241,1.97004,-0.441508,2.08068,0,2,8.2,124,-0.503241,1.97004,-0.441508,2.08068,0,2,8.2,124,-0.503241,1.97004,-0.441508,2.08068,0,2,8.2,124,-0.503241,1.97004,-0.441508,2.08068,0,2,8.2,124,-0.503241,1.97004,-0.441508,2.08068,0,2,8.2,124,-0.503241,1.97004,-0.441508,2.08068,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,920,1,1.84,0,-0.716352,2.26866,-0.299835,2.39789,0,2,8.2,124,-0.716352,2.26866,-0.299835,2.39789,0,2,8.2,124,-0.716352,2.26866,-0.299835,2.39789,0,2,8.2,124,-0.716352,2.26866,-0.299835,2.39789,0,2,8.2,124,-0.716352,2.26866,-0.299835,2.39789,0,2,8.2,124,-0.716352,2.26866,-0.299835,2.39789,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,921,1,1.842,0,-0.747953,2.34337,0.261936,2.47375,0,2,8.2,124,-0.747953,2.34337,0.261936,2.47375,0,2,8.2,124,-0.747953,2.34337,0.261936,2.47375,0,2,8.2,124,-0.747953,2.34337,0.261936,2.47375,0,2,8.2,124,-0.747953,2.34337,0.261936,2.47375,0,2,8.2,124,-0.747953,2.34337,0.261936,2.47375,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,922,1,1.844,0,-0.500207,2.28578,0.891903,2.50409,0,2,8.2,124,-0.500207,2.28578,0.891903,2.50409,0,2,8.2,124,-0.500207,2.28578,0.891903,2.50409,0,2,8.2,124,-0.500207,2.28578,0.891903,2.50409,0,2,8.2,124,-0.500207,2.28578,0.891903,2.50409,0,2,8.2,124,-0.500207,2.28578,0.891903,2.50409,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,923,1,1.846,0,-0.0803242,2.28594,1.24559,2.60451,0,2,8.2,124,-0.0803242,2.28594,1.24559,2.60451,0,2,8.2,124,-0.0803242,2.28594,1.24559,2.60451,0,2,8.2,124,-0.0803242,2.28594,1.24559,2.60451,0,2,8.2,124,-0.0803242,2.28594,1.24559,2.60451,0,2,8.2,124,-0.0803242,2.28594,1.24559,2.60451,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,924,1,1.848,0,0.228018,2.41137,1.25983,2.73018,0,2,8.2,124,0.228018,2.41137,1.25983,2.73018,0,2,8.2,124,0.228018,2.41137,1.25983,2.73018,0,2,8.2,124,0.228018,2.41137,1.25983,2.73018,0,2,8.2,124,0.228018,2.41137,1.25983,2.73018,0,2,8.2,124,0.228018,2.41137,1.25983,2.73018,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,925,1,1.85,0,0.191716,2.51096,1.10961,2.7519,0,2,8.2,124,0.191716,2.51096,1.10961,2.7519,0,2,8.2,124,0.191716,2.51096,1.10961,2.7519,0,2,8.2,124,0.191716,2.51096,1.10961,2.7519,0,2,8.2,124,0.191716,2.51096,1.10961,2.7519,0,2,8.2,124,0.191716,2.51096,1.10961,2.7519,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,926,1,1.852,0,-0.154741,2.38486,0.970641,2.57946,0,2,8.2,124,-0.154741,2.38486,0.970641,2.57946,0,2,8.2,124,-0.154741,2.38486,0.970641,2.57946,0,2,8.2,124,-0.154741,2.38486,0.970641,2.57946,0,2,8.2,124,-0.154741,2.38486,0.970641,2.57946,0,2,8.2,124,-0.154741,2.38486,0.970641,2.57946,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,927,1,1.854,0,-0.534678,2.04347,0.881114,2.28867,0,2,8.2,124,-0.534678,2.04347,0.881114,2.28867,0,2,8.2,124,-0.534678,2.04347,0.881114,2.28867,0,2,8.2,124,-0.534678,2.04347,0.881114,2.28867,0,2,8.2,124,-0.534678,2.04347,0.881114,2.28867,0,2,8.2,124,-0.534678,2.04347,0.881114,2.28867,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,928,1,1.856,0,-0.684196,1.74185,0.801473,2.03581,0,2,8.2,124,-0.684196,1.74185,0.801473,2.03581,0,2,8.2,124,-0.684196,1.74185,0.801473,2.03581,0,2,8.2,124,-0.684196,1.74185,0.801473,2.03581,0,2,8.2,124,-0.684196,1.74185,0.801473,2.03581,0,2,8.2,124,-0.684196,1.74185,0.801473,2.03581,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,929,1,1.858,0,-0.579622,1.71716,0.71565,1.94853,0,2,8.2,124,-0.579622,1.71716,0.71565,1.94853,0,2,8.2,124,-0.579622,1.71716,0.71565,1.94853,0,2,8.2,124,-0.579622,1.71716,0.71565,1.94853,0,2,8.2,124,-0.579622,1.71716,0.71565,1.94853,0,2,8.2,124,-0.579622,1.71716,0.71565,1.94853,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,930,1,1.86,0,-0.414496,1.91419,0.625739,2.05608,0,2,8.2,124,-0.414496,1.91419,0.625739,2.05608,0,2,8.2,124,-0.414496,1.91419,0.625739,2.05608,0,2,8.2,124,-0.414496,1.91419,0.625739,2.05608,0,2,8.2,124,-0.414496,1.91419,0.625739,2.05608,0,2,8.2,124,-0.414496,1.91419,0.625739,2.05608,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,931,1,1.862,0,-0.376008,2.02343,0.49333,2.11637,0,2,8.2,124,-0.376008,2.02343,0.49333,2.11637,0,2,8.2,124,-0.376008,2.02343,0.49333,2.11637,0,2,8.2,124,-0.376008,2.02343,0.49333,2.11637,0,2,8.2,124,-0.376008,2.02343,0.49333,2.11637,0,2,8.2,124,-0.376008,2.02343,0.49333,2.11637,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,932,1,1.864,0,-0.475384,1.80852,0.261562,1.88816,0,2,8.2,124,-0.475384,1.80852,0.261562,1.88816,0,2,8.2,124,-0.475384,1.80852,0.261562,1.88816,0,2,8.2,124,-0.475384,1.80852,0.261562,1.88816,0,2,8.2,124,-0.475384,1.80852,0.261562,1.88816,0,2,8.2,124,-0.475384,1.80852,0.261562,1.88816,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,933,1,1.866,0,-0.601575,1.36579,-0.0506125,1.49327,0,2,8.2,124,-0.601575,1.36579,-0.0506125,1.49327,0,2,8.2,124,-0.601575,1.36579,-0.0506125,1.49327,0,2,8.2,124,-0.601575,1.36579,-0.0506125,1.49327,0,2,8.2,124,-0.601575,1.36579,-0.0506125,1.49327,0,2,8.2,124,-0.601575,1.36579,-0.0506125,1.49327,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,934,1,1.868,0,-0.70149,1.03306,-0.326859,1.29079,0,2,8.2,124,-0.70149,1.03306,-0.326859,1.29079,0,2,8.2,124,-0.70149,1.03306,-0.326859,1.29079,0,2,8.2,124,-0.70149,1.03306,-0.326859,1.29079,0,2,8.2,124,-0.70149,1.03306,-0.326859,1.29079,0,2,8.2,124,-0.70149,1.03306,-0.326859,1.29079,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,935,1,1.87,0,-0.850686,1.05832,-0.46627,1.43566,0,2,8.2,124,-0.850686,1.05832,-0.46627,1.43566,0,2,8.2,124,-0.850686,1.05832,-0.46627,1.43566,0,2,8.2,124,-0.850686,1.05832,-0.46627,1.43566,0,2,8.2,124,-0.850686,1.05832,-0.46627,1.43566,0,2,8.2,124,-0.850686,1.05832,-0.46627,1.43566,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,936,1,1.872,0,-1.12272,1.38743,-0.49999,1.8535,0,2,8.2,124,-1.12272,1.38743,-0.49999,1.8535,0,2,8.2,124,-1.12272,1.38743,-0.49999,1.8535,0,2,8.2,124,-1.12272,1.38743,-0.49999,1.8535,0,2,8.2,124,-1.12272,1.38743,-0.49999,1.8535,0,2,8.2,124,-1.12272,1.38743,-0.49999,1.8535,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,937,1,1.874,0,-1.42213,1.76283,-0.555168,2.332,0,2,8.2,124,-1.42213,1.76283,-0.555168,2.332,0,2,8.2,124,-1.42213,1.76283,-0.555168,2.332,0,2,8.2,124,-1.42213,1.76283,-0.555168,2.332,0,2,8.2,124,-1.42213,1.76283,-0.555168,2.332,0,2,8.2,124,-1.42213,1.76283,-0.555168,2.332,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,938,1,1.876,0,-1.50914,1.97213,-0.700091,2.5801,0,2,8.2,124,-1.50914,1.97213,-0.700091,2.5801,0,2,8.2,124,-1.50914,1.97213,-0.700091,2.5801,0,2,8.2,124,-1.50914,1.97213,-0.700091,2.5801,0,2,8.2,124,-1.50914,1.97213,-0.700091,2.5801,0,2,8.2,124,-1.50914,1.97213,-0.700091,2.5801,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,939,1,1.878,0,-1.22569,1.9687,-0.860592,2.4736,0,2,8.2,124,-1.22569,1.9687,-0.860592,2.4736,0,2,8.2,124,-1.22569,1.9687,-0.860592,2.4736,0,2,8.2,124,-1.22569,1.9687,-0.860592,2.4736,0,2,8.2,124,-1.22569,1.9687,-0.860592,2.4736,0,2,8.2,124,-1.22569,1.9687,-0.860592,2.4736,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,940,1,1.88,0,-0.680807,1.79805,-0.909476,2.12688,0,2,8.2,124,-0.680807,1.79805,-0.909476,2.12688,0,2,8.2,124,-0.680807,1.79805,-0.909476,2.12688,0,2,8.2,124,-0.680807,1.79805,-0.909476,2.12688,0,2,8.2,124,-0.680807,1.79805,-0.909476,2.12688,0,2,8.2,124,-0.680807,1.79805,-0.909476,2.12688,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,941,1,1.882,0,-0.174016,1.49842,-0.813213,1.71373,0,2,8.2,124,-0.174016,1.49842,-0.813213,1.71373,0,2,8.2,124,-0.174016,1.49842,-0.813213,1.71373,0,2,8.2,124,-0.174016,1.49842,-0.813213,1.71373,0,2,8.2,124,-0.174016,1.49842,-0.813213,1.71373,0,2,8.2,124,-0.174016,1.49842,-0.813213,1.71373,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,942,1,1.884,0,0.0736346,1.11543,-0.65808,1.29718,0,2,8.2,124,0.0736346,1.11543,-0.65808,1.29718,0,2,8.2,124,0.0736346,1.11543,-0.65808,1.29718,0,2,8.2,124,0.0736346,1.11543,-0.65808,1.29718,0,2,8.2,124,0.0736346,1.11543,-0.65808,1.29718,0,2,8.2,124,0.0736346,1.11543,-0.65808,1.29718,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,943,1,1.886,0,0.0875689,0.766783,-0.544192,0.944336,0,2,8.2,124,0.0875689,0.766783,-0.544192,0.944336,0,2,8.2,124,0.0875689,0.766783,-0.544192,0.944336,0,2,8.2,124,0.0875689,0.766783,-0.544192,0.944336,0,2,8.2,124,0.0875689,0.766783,-0.544192,0.944336,0,2,8.2,124,0.0875689,0.766783,-0.544192,0.944336,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,944,1,1.888,0,0.0330382,0.610521,-0.500728,0.790289,0,2,8.2,124,0.0330382,0.610521,-0.500728,0.790289,0,2,8.2,124,0.0330382,0.610521,-0.500728,0.790289,0,2,8.2,124,0.0330382,0.610521,-0.500728,0.790289,0,2,8.2,124,0.0330382,0.610521,-0.500728,0.790289,0,2,8.2,124,0.0330382,0.610521,-0.500728,0.790289,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,945,1,1.89,0,-0.0106834,0.712413,-0.52239,0.88348,0,2,8.2,124,-0.0106834,0.712413,-0.52239,0.88348,0,2,8.2,124,-0.0106834,0.712413,-0.52239,0.88348,0,2,8.2,124,-0.0106834,0.712413,-0.52239,0.88348,0,2,8.2,124,-0.0106834,0.712413,-0.52239,0.88348,0,2,8.2,124,-0.0106834,0.712413,-0.52239,0.88348,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,946,1,1.892,0,-0.106403,0.964818,-0.642044,1.16379,0,2,8.2,124,-0.106403,0.964818,-0.642044,1.16379,0,2,8.2,124,-0.106403,0.964818,-0.642044,1.16379,0,2,8.2,124,-0.106403,0.964818,-0.642044,1.16379,0,2,8.2,124,-0.106403,0.964818,-0.642044,1.16379,0,2,8.2,124,-0.106403,0.964818,-0.642044,1.16379,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,947,1,1.894,0,-0.291724,1.16636,-0.902468,1.50331,0,2,8.2,124,-0.291724,1.16636,-0.902468,1.50331,0,2,8.2,124,-0.291724,1.16636,-0.902468,1.50331,0,2,8.2,124,-0.291724,1.16636,-0.902468,1.50331,0,2,8.2,124,-0.291724,1.16636,-0.902468,1.50331,0,2,8.2,124,-0.291724,1.16636,-0.902468,1.50331,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,948,1,1.896,0,-0.439947,1.18762,-1.24817,1.77818,0,2,8.2,124,-0.439947,1.18762,-1.24817,1.77818,0,2,8.2,124,-0.439947,1.18762,-1.24817,1.77818,0,2,8.2,124,-0.439947,1.18762,-1.24817,1.77818,0,2,8.2,124,-0.439947,1.18762,-1.24817,1.77818,0,2,8.2,124,-0.439947,1.18762,-1.24817,1.77818,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,949,1,1.898,0,-0.371348,1.05748,-1.50407,1.87574,0,2,8.2,124,-0.371348,1.05748,-1.50407,1.87574,0,2,8.2,124,-0.371348,1.05748,-1.50407,1.87574,0,2,8.2,124,-0.371348,1.05748,-1.50407,1.87574,0,2,8.2,124,-0.371348,1.05748,-1.50407,1.87574,0,2,8.2,124,-0.371348,1.05748,-1.50407,1.87574,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,950,1,1.9,0,-0.0957576,0.903761,-1.52058,1.77147,0,2,8.2,124,-0.0957576,0.903761,-1.52058,1.77147,0,2,8.2,124,-0.0957576,0.903761,-1.52058,1.77147,0,2,8.2,124,-0.0957576,0.903761,-1.52058,1.77147,0,2,8.2,124,-0.0957576,0.903761,-1.52058,1.77147,0,2,8.2,124,-0.0957576,0.903761,-1.52058,1.77147,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,951,1,1.902,0,0.13837,0.829928,-1.33725,1.57993,0,2,8.2,124,0.13837,0.829928,-1.33725,1.57993,0,2,8.2,124,0.13837,0.829928,-1.33725,1.57993,0,2,8.2,124,0.13837,0.829928,-1.33725,1.57993,0,2,8.2,124,0.13837,0.829928,-1.33725,1.57993,0,2,8.2,124,0.13837,0.829928,-1.33725,1.57993,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,952,1,1.904,0,0.0895763,0.841637,-1.1545,1.43152,0,2,8.2,124,0.0895763,0.841637,-1.1545,1.43152,0,2,8.2,124,0.0895763,0.841637,-1.1545,1.43152,0,2,8.2,124,0.0895763,0.841637,-1.1545,1.43152,0,2,8.2,124,0.0895763,0.841637,-1.1545,1.43152,0,2,8.2,124,0.0895763,0.841637,-1.1545,1.43152,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,953,1,1.906,0,-0.217133,0.859871,-1.11855,1.42747,0,2,8.2,124,-0.217133,0.859871,-1.11855,1.42747,0,2,8.2,124,-0.217133,0.859871,-1.11855,1.42747,0,2,8.2,124,-0.217133,0.859871,-1.11855,1.42747,0,2,8.2,124,-0.217133,0.859871,-1.11855,1.42747,0,2,8.2,124,-0.217133,0.859871,-1.11855,1.42747,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,954,1,1.908,0,-0.534016,0.788262,-1.16559,1.50503,0,2,8.2,124,-0.534016,0.788262,-1.16559,1.50503,0,2,8.2,124,-0.534016,0.788262,-1.16559,1.50503,0,2,8.2,124,-0.534016,0.788262,-1.16559,1.50503,0,2,8.2,124,-0.534016,0.788262,-1.16559,1.50503,0,2,8.2,124,-0.534016,0.788262,-1.16559,1.50503,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,955,1,1.91,0,-0.67835,0.588832,-1.12013,1.43582,0,2,8.2,124,-0.67835,0.588832,-1.12013,1.43582,0,2,8.2,124,-0.67835,0.588832,-1.12013,1.43582,0,2,8.2,124,-0.67835,0.588832,-1.12013,1.43582,0,2,8.2,124,-0.67835,0.588832,-1.12013,1.43582,0,2,8.2,124,-0.67835,0.588832,-1.12013,1.43582,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,956,1,1.912,0,-0.700934,0.320195,-0.934915,1.21157,0,2,8.2,124,-0.700934,0.320195,-0.934915,1.21157,0,2,8.2,124,-0.700934,0.320195,-0.934915,1.21157,0,2,8.2,124,-0.700934,0.320195,-0.934915,1.21157,0,2,8.2,124,-0.700934,0.320195,-0.934915,1.21157,0,2,8.2,124,-0.700934,0.320195,-0.934915,1.21157,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,957,1,1.914,0,-0.742553,0.0956436,-0.771377,1.07497,0,2,8.2,124,-0.742553,0.0956436,-0.771377,1.07497,0,2,8.2,124,-0.742553,0.0956436,-0.771377,1.07497,0,2,8.2,124,-0.742553,0.0956436,-0.771377,1.07497,0,2,8.2,124,-0.742553,0.0956436,-0.771377,1.07497,0,2,8.2,124,-0.742553,0.0956436,-0.771377,1.07497,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,958,1,1.916,0,-0.802927,-0.0253615,-0.804267,1.13674,0,2,8.2,124,-0.802927,-0.0253615,-0.804267,1.13674,0,2,8.2,124,-0.802927,-0.0253615,-0.804267,1.13674,0,2,8.2,124,-0.802927,-0.0253615,-0.804267,1.13674,0,2,8.2,124,-0.802927,-0.0253615,-0.804267,1.13674,0,2,8.2,124,-0.802927,-0.0253615,-0.804267,1.13674,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,959,1,1.918,0,-0.747473,-0.107432,-0.984881,1.24107,0,2,8.2,124,-0.747473,-0.107432,-0.984881,1.24107,0,2,8.2,124,-0.747473,-0.107432,-0.984881,1.24107,0,2,8.2,124,-0.747473,-0.107432,-0.984881,1.24107,0,2,8.2,124,-0.747473,-0.107432,-0.984881,1.24107,0,2,8.2,124,-0.747473,-0.107432,-0.984881,1.24107,0,2,8.2,124,0,0,0,0,0,0,0,0,1
